id,setid,long_ft,short_ft,row,col,block,dbh,year,site,name,plot,ibap,iba,ibamai,batot,ht,stms,canker,nline,neline,eline,seline,sline,swline,wline,nwline,line_index,area_index,sname2,n_dbh,ne_dbh,e_dbh,se_dbh,s_dbh,sw_dbh,w_dbh,nw_dbh,sname3,dbh_count,cdbh_sum,cdbh_avg,dbh_ratio,sum_dbh_ratio1_sd,sum_dbh_ratio2_cd,ba_ratio,sum_ba_ratio,sdbh_x_avgcdbh
441,8,9,9,21,9,0,2.1,2012,U07m,85XAA04,0,36%,0.006,0.003,0.024,23.2,0,0,1.6,4.7,7.3,12.7,9.0,12.7,3.6,4.3,55.95,152.71,85XAA04,9.8,3.6,0.5,0,0,0,3.1,4.1,85XAA04,5,21.1,2.64,0.80,10.05,6.19,0.26,30.76,5.54
442,8,9,9,1,10,2,8.3,2012,U07m,84XAA04,50,0,0,0.047,0.38,38.5,0,0,9.0,12.7,5.5,6.8,7.9,10.4,9.0,12.7,73.90,239.67,84XAA04,0,0,5.4,7.3,1.2,1.9,0,0,84XAA04,4,15.8,1.98,4.20,1.90,13.96,6.30,1.27,16.39
443,8,9,9,2,10,2,1.2,2012,U07m,84XAA04,50,0,0,0.001,0.008,12.9,0,0,1.1,2.3,1.3,1.8,1.7,12.7,3.5,12.7,37.12,47.89,84XAA04,8.3,5.4,7.3,7.4,5.2,0,1.9,0,84XAA04,6,35.5,4.44,0.27,29.58,1.56,0.05,164.41,5.33
444,8,9,9,3,10,2,5.2,2012,U07m,84XAA04,50,0,0,0.018,0.147,39.7,0,0,7.3,5.3,3.7,6.6,3.5,12.7,9.0,9.3,57.44,147.50,84XAA04,1.2,7.3,7.4,4.9,8.1,0,0,1.9,84XAA04,6,30.8,3.85,1.35,5.92,10.19,1.07,7.50,20.02
445,8,9,9,4,10,2,8.1,2012,U07m,84XAA04,50,0,0,0.045,0.357,40,0,0,5.5,6.7,5.6,7.4,5.7,6.5,9.0,12.7,59.01,154.36,84XAA04,5.2,7.4,4.9,5.9,4.7,7.8,0,0,84XAA04,6,35.9,4.49,1.81,4.43,8.44,2.35,3.41,36.35
446,8,9,9,5,10,2,4.7,2012,U07m,17XGA04,49,0,0,0.015,0.12,36.5,0,0,3.3,6.2,4.0,5.9,5.0,4.7,3.4,12.7,45.29,79.02,17XGA04,8.1,4.9,5.9,5.5,3.7,7.9,7.8,0,17XGA04,7,43.8,5.48,0.86,9.32,5.66,0.61,13.20,25.73
447,8,9,9,6,10,2,3.7,2012,U07m,17XGA04,49,0,0,0.009,0.075,36.5,0,0,4.0,4.9,3.6,4.9,4.1,4.3,2.9,4.1,32.74,46.96,17XGA04,4.7,5.9,5.5,5.9,4.5,7.2,7.9,7.8,17XGA04,8,49.4,6.18,0.60,13.35,4.99,0.35,23.18,22.85
448,8,9,9,7,10,2,4.5,2012,U07m,17XGA04,49,0,0,0.014,0.11,43.2,0,0,4.9,5.7,3.9,4.3,5.4,4.3,3.5,4.6,36.65,59.25,17XGA04,3.7,5.5,5.9,8.9,3,8.7,7.2,7.9,17XGA04,8,50.8,6.35,0.71,11.29,6.51,0.45,17.62,28.58
449,8,9,9,8,10,2,3,2012,U07m,17XGA04,49,0,0,0.006,0.05,33.3,0,0,3.6,4.3,2.3,12.7,4.1,4.9,2.3,3.7,37.92,56.41,17XGA04,4.5,5.9,8.9,0,3.6,4.8,8.7,7.2,17XGA04,7,43.6,5.45,0.55,14.53,3.73,0.24,33.09,16.35
450,8,9,9,9,10,3,3.6,2012,U07m,2XT4E04,48,0,0,0.009,0.071,33.7,0,0,4.9,3.7,9.0,4.4,9.0,4.5,3.9,3.7,43.06,77.97,2XT4E04,3,8.9,0,6.9,0,6.5,4.8,8.7,2XT4E04,6,38.8,4.85,0.74,10.78,3.84,0.37,21.36,17.46
451,8,9,9,10,10,3,0,2012,U07m,2XT4E04,48,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,2XT4E04,3.6,0,6.9,6.7,4,3.4,6.5,4.8,2XT4E04,7,35.9,4.49,0.00,0.00,0.00,0.00,0.00,0.00
452,8,9,9,11,10,3,4,2012,U07m,2XT4E04,48,0,0,0.011,0.086,35.6,0,0,9.0,4.7,3.4,4.3,9.0,6.4,4.9,4.8,46.51,94.64,2XT4E04,0,6.9,6.7,7.8,0,3.9,3.4,6.5,2XT4E04,6,35.2,4.40,0.91,8.80,4.51,0.58,13.90,17.60
453,8,9,9,12,10,3,0,2012,U07m,2XT4E04,48,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,2XT4E04,4,6.7,7.8,4.4,2,6.6,3.9,3.4,2XT4E04,8,38.8,4.85,0.00,0.00,0.00,0.00,0.00,0.00
454,8,9,9,13,10,3,2,2012,U07m,85XAA04,47,0,0,0.003,0.022,23.1,0,0,9.0,2.6,2.8,4.7,9.0,3.1,2.1,4.3,37.64,59.63,85XAA04,0,7.8,4.4,3.4,0,6.2,6.6,3.9,85XAA04,6,32.3,4.04,0.50,16.15,2.44,0.17,47.24,8.08
455,8,9,9,14,10,3,0,2012,U07m,85XAA04,47,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,85XAA04,2,4.4,3.4,5.4,0,6.3,6.2,6.6,85XAA04,7,34.3,4.29,0.00,0.00,0.00,0.00,0.00,0.00
456,8,9,9,15,10,3,0,2012,U07m,85XAA04,47,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,85XAA04,0,3.4,5.4,5.8,1.3,3.8,6.3,6.2,85XAA04,7,32.2,4.03,0.00,0.00,0.00,0.00,0.00,0.00
457,8,9,9,16,10,3,1.3,2012,U07m,85XAA04,47,0,0,0.001,0.009,17.6,0,0,9.0,2.5,1.6,2.0,1.4,1.9,2.3,2.2,22.89,22.63,85XAA04,0,5.4,5.8,6.9,6.9,7.6,3.8,6.3,85XAA04,7,42.7,5.34,0.24,32.85,1.56,0.05,159.71,6.94
458,8,9,9,17,10,6,6.9,2012,U07m,80XAA04,46,20%,0.043,0.032,0.26,39.7,0,0,7.6,6.9,4.5,6.6,9.0,7.3,4.3,8.2,54.40,129.81,80XAA04,1.3,5.8,6.9,6.4,0,5.1,7.6,3.8,80XAA04,7,36.9,4.61,1.50,5.35,12.65,1.71,4.67,31.83
459,8,9,9,18,10,6,0,2012,U07m,80XAA04,46,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,80XAA04,6.9,6.9,6.4,5.8,5.8,7.2,5.1,7.6,80XAA04,8,51.7,6.46,0.00,0.00,0.00,0.00,0.00,0.00
460,8,9,9,19,10,6,5.8,2012,U07m,80XAA04,46,66%,0.073,0.023,0.183,31.9,0,0,9.0,6.1,4.5,6.7,5.6,4.7,4.0,6.8,47.28,99.69,80XAA04,0,6.4,5.8,5.3,3.6,9.8,7.2,5.1,80XAA04,7,43.2,5.40,1.07,7.45,7.15,0.93,8.61,31.32
461,8,9,9,20,10,6,3.6,2012,U07m,80XAA04,46,35%,0.018,0.009,0.071,26.7,0,0,3.4,4.9,3.6,4.8,7.9,8.0,2.4,4.2,39.34,69.82,80XAA04,5.8,5.8,5.3,6,0.5,2.1,9.8,7.2,80XAA04,8,42.5,5.31,0.68,11.81,12.30,0.37,21.91,19.13
462,8,9,9,21,10,0,0.5,2012,U07m,85XAA04,0,56%,0,0,0.001,8.3,0,0,1.1,1.1,0.7,12.7,9.0,12.7,1.7,0.6,39.69,93.22,85XAA04,3.6,5.3,6,0,0,0,2.1,9.8,85XAA04,5,26.8,3.35,0.15,53.60,0.61,0.01,710.00,1.68
463,8,9,9,1,11,1,5.4,2012,U07m,NM6,51,23%,0.03,0.02,0.162,27.3,0,0,9.0,12.7,3.6,5.5,3.8,10.4,3.5,12.7,61.33,154.81,NM6,0,0,8,7.2,7.3,1.2,8.3,0,NM6,5,32.0,4.00,1.35,5.93,7.32,0.97,8.21,21.60
464,8,9,9,2,11,1,7.3,2012,U07m,NM6,51,39%,0.081,0.036,0.291,33.8,0,0,5.2,6.1,4.5,6.8,4.5,7.4,7.7,6.0,48.20,101.80,NM6,5.4,8,7.2,6.3,7.4,5.2,1.2,8.3,NM6,8,49.0,6.13,1.19,6.71,13.79,1.27,6.32,44.71
465,8,9,9,3,11,1,7.4,2012,U07m,NM6,51,57%,0.109,0.037,0.299,34.7,0,0,4.5,6.5,4.9,7.1,5.4,6.1,5.3,11.0,50.71,108.34,NM6,7.3,7.2,6.3,5.8,4.9,8.1,5.2,1.2,NM6,8,46.0,5.75,1.29,6.22,14.51,1.48,5.42,42.55
466,8,9,9,4,11,1,4.9,2012,U07m,NM6,51,19%,0.021,0.016,0.131,34.9,0,0,3.6,5.6,4.1,5.5,4.1,6.5,3.4,6.2,38.89,63.45,NM6,7.4,6.3,5.8,6.5,5.9,4.7,8.1,5.2,NM6,8,49.9,6.24,0.79,10.18,6.46,0.60,13.32,30.56
467,8,9,9,5,11,2,5.9,2012,U07m,NM6,52,34%,0.048,0.024,0.19,33.4,0,0,4.9,6.4,4.3,5.3,4.7,7.8,5.0,5.4,43.76,83.15,NM6,4.9,5.8,6.5,8.3,5.5,3.7,4.7,8.1,NM6,8,47.5,5.94,0.99,8.05,8.49,0.93,8.63,35.03
468,8,9,9,6,11,2,5.5,2012,U07m,NM6,52,8%,0.012,0.021,0.165,36.4,0,0,4.3,5.8,3.6,5.1,4.3,7.0,5.4,6.9,42.46,78.33,NM6,5.9,6.5,8.3,8.2,5.9,4.5,3.7,4.7,NM6,8,47.7,5.96,0.92,8.67,7.92,0.80,10.05,32.79
469,8,9,9,7,11,2,5.9,2012,U07m,NM6,52,7%,0.013,0.024,0.19,32.8,0,0,4.7,5.3,3.8,6.0,3.6,8.4,5.1,7.8,44.63,84.18,NM6,5.5,8.3,8.2,6.7,8.9,3,4.5,3.7,NM6,8,48.8,6.10,0.97,8.27,8.92,0.84,9.58,35.99
470,8,9,9,8,11,2,8.9,2012,U07m,NM6,52,21%,0.075,0.054,0.433,36,0,0,5.4,6.6,5.1,7.4,9.0,9.1,6.7,8.5,57.77,148.16,NM6,5.9,8.2,6.7,6.5,0,3.6,3,4.5,NM6,7,38.4,4.80,1.85,4.31,12.71,2.74,2.92,42.72
471,8,9,9,9,11,3,0,2012,U07m,NM6,53,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,NM6,8.9,6.7,6.5,3.7,6.9,0,3.6,3,NM6,7,39.3,4.91,0.00,0.00,0.00,0.00,0.00,0.00
472,8,9,9,10,11,3,6.9,2012,U07m,NM6,53,28%,0.058,0.033,0.262,38.4,0,0,9.0,6.6,5.9,6.0,4.6,8.1,9.0,8.4,57.42,148.47,NM6,0,6.5,3.7,7.7,6.7,4,0,3.6,NM6,6,32.2,4.03,1.71,4.67,8.49,2.01,3.97,27.77
473,8,9,9,11,11,3,6.7,2012,U07m,NM6,53,13%,0.028,0.031,0.245,38.9,0,0,4.4,8.2,4.2,7.8,4.2,12.7,5.6,12.7,59.89,137.47,NM6,6.9,3.7,7.7,4.2,7.8,0,4,0,NM6,6,34.3,4.29,1.56,5.12,7.78,1.67,4.79,28.73
474,8,9,9,12,11,3,7.8,2012,U07m,NM6,53,5%,0.017,0.041,0.332,42.4,0,0,4.8,6.4,5.9,9.2,5.8,10.1,9.0,8.4,59.59,155.94,NM6,6.7,7.7,4.2,3,4.4,2,0,4,NM6,7,32.0,4.00,1.95,4.10,14.26,2.86,2.80,31.20
475,8,9,9,13,11,4,4.4,2012,U07m,NM6,54,0%,0,0.013,0.106,37.3,0,0,3.2,6.5,5.4,5.0,5.1,12.7,6.2,12.7,56.83,131.37,NM6,7.8,4.2,3,6.8,3.4,0,2,0,NM6,6,27.2,3.40,1.29,6.18,7.22,1.04,7.71,14.96
476,8,9,9,14,11,4,3.4,2012,U07m,NM6,54,6%,0.004,0.008,0.063,30.9,0,0,3.9,6.8,3.0,4.9,3.5,12.7,9.0,8.0,51.77,120.45,NM6,4.4,3,6.8,5.5,5.4,0,0,2,NM6,6,27.1,3.39,1.00,7.97,5.35,0.67,11.94,11.52
477,8,9,9,15,11,4,5.4,2012,U07m,NM6,54,12%,0.017,0.02,0.159,35.3,0,0,5.5,5.6,4.5,6.7,4.3,10.3,9.0,12.7,58.61,154.37,NM6,3.4,6.8,5.5,4.9,5.8,1.3,0,0,NM6,6,27.7,3.46,1.56,5.13,9.55,1.58,5.05,18.70
478,8,9,9,16,11,4,5.8,2012,U07m,NM6,54,7%,0.012,0.023,0.183,37.4,0,0,4.7,6.5,4.9,6.3,4.1,5.8,7.4,12.7,52.33,119.53,NM6,5.4,5.5,4.9,6,6.9,6.9,1.3,0,NM6,7,36.9,4.61,1.26,6.36,10.42,1.24,6.43,26.75
479,8,9,9,17,11,5,6.9,2012,U07m,NM6,55,6%,0.015,0.032,0.26,39.2,0,0,4.9,7.4,4.8,5.9,4.7,12.7,4.5,10.7,55.65,122.11,NM6,5.8,4.9,6,8,6.4,0,6.9,1.3,NM6,7,39.3,4.91,1.40,5.70,12.00,1.54,5.21,33.90
480,8,9,9,18,11,5,6.4,2012,U07m,NM6,55,14%,0.027,0.028,0.223,39.1,0,0,4.3,6.6,4.0,6.0,4.7,6.7,9.0,6.1,47.41,99.08,NM6,6.9,6,8,7.2,5.8,5.8,0,6.9,NM6,7,46.6,5.83,1.10,7.28,6.82,1.04,7.67,37.28
481,8,9,9,19,11,5,5.8,2012,U07m,NM6,55,0%,0,0.023,0.183,42,0,0,4.3,5.3,4.0,6.1,4.7,7.9,4.5,12.7,49.53,99.55,NM6,6.4,8,7.2,6.3,5.3,3.6,5.8,0,NM6,7,42.6,5.33,1.09,7.34,7.06,0.99,8.06,30.89
482,8,9,9,20,11,5,5.3,2012,U07m,NM6,55,0%,0,0.019,0.153,38.6,0,0,4.3,5.4,4.1,5.3,4.2,11.6,5.4,6.1,46.41,91.84,NM6,5.8,7.2,6.3,7.4,6,0.5,3.6,5.8,NM6,8,42.6,5.33,1.00,8.04,17.08,0.86,9.35,28.22
483,8,9,9,21,11,0,6,2012,U07m,NM6,0,221%,0.135,0.025,0.196,40,0,0,4.8,6.2,4.0,12.7,9.0,12.7,8.3,8.0,65.74,192.66,NM6,5.3,6.3,7.4,0,0,0,0.5,3.6,NM6,5,23.1,2.89,2.08,3.85,16.56,2.12,3.77,17.33
484,8,9,9,1,12,0,8,2012,U07m,NM6,0,76%,0.151,0.044,0.35,32.8,0,0,9.0,12.7,9.0,12.7,4.7,6.7,5.4,12.7,72.95,231.28,NM6,0,0,0,0,7.2,7.3,5.4,0,NM6,3,19.9,2.49,3.22,2.49,3.69,3.81,2.10,19.90
485,8,9,9,2,12,0,7.2,2012,U07m,NM6,0,15%,0.038,0.035,0.283,34.5,0,0,4.3,12.7,9.0,12.7,4.8,6.3,4.5,7.3,61.54,164.81,NM6,8,0,0,0,6.3,7.4,7.3,5.4,NM6,5,34.4,4.30,1.67,4.78,5.34,1.72,4.65,30.96
486,8,9,9,3,12,0,6.3,2012,U07m,NM6,0,40%,0.061,0.027,0.214,34.2,0,0,4.2,12.7,9.0,12.7,4.7,7.2,4.1,5.9,60.54,160.71,NM6,7.2,0,0,0,5.8,4.9,7.4,7.3,NM6,5,32.6,4.08,1.55,5.17,4.96,1.46,5.48,25.67
487,8,9,9,4,12,0,5.8,2012,U07m,NM6,0,46%,0.058,0.023,0.183,34.9,0,0,4.3,12.7,9.0,12.7,4.2,6.3,4.9,5.6,59.79,158.04,NM6,6.3,0,0,0,6.5,5.9,4.9,7.4,NM6,5,31.0,3.88,1.50,5.34,4.76,1.38,5.81,22.48
488,8,9,9,5,12,0,6.5,2012,U07m,NM6,0,30%,0.053,0.029,0.23,33.2,0,0,4.8,12.7,9.0,12.7,4.0,6.9,4.7,7.3,62.03,165.63,NM6,5.8,0,0,0,8.3,5.5,5.9,4.9,NM6,5,30.4,3.80,1.71,4.68,5.51,1.76,4.53,24.70
489,8,9,9,6,12,0,8.3,2012,U07m,NM6,0,41%,0.108,0.047,0.376,34.4,0,0,5.0,12.7,9.0,12.7,4.5,7.4,5.4,7.4,64.32,177.75,NM6,6.5,0,0,0,8.2,5.9,5.5,5.9,NM6,5,32.0,4.00,2.08,3.86,6.61,2.63,3.04,33.20
490,8,9,9,7,12,0,8.2,2012,U07m,NM6,0,59%,0.136,0.046,0.367,35,0,0,4.5,12.7,9.0,12.7,5.0,6.1,5.2,7.6,62.84,171.54,NM6,8.3,0,0,0,6.7,8.9,5.9,5.5,NM6,5,35.3,4.41,1.86,4.30,6.01,2.08,3.84,36.18
491,8,9,9,8,12,0,6.7,2012,U07m,NM6,0,17%,0.035,0.031,0.245,37.6,0,0,4.0,12.7,9.0,12.7,4.6,12.7,3.9,6.8,66.43,176.65,NM6,8.2,0,0,0,6.5,0,8.9,5.9,NM6,4,29.5,3.69,1.82,4.40,3.74,1.61,4.98,24.71
492,8,9,9,9,12,0,6.5,2012,U07m,NM6,0,33%,0.057,0.029,0.23,36.9,0,0,4.4,12.7,9.0,12.7,5.7,6.2,9.0,5.4,65.17,184.43,NM6,6.7,0,0,0,3.7,6.9,0,8.9,NM6,4,26.2,3.28,1.98,4.03,4.40,1.82,4.39,21.29
493,8,9,9,10,12,0,3.7,2012,U07m,NM6,0,-5%,-0.004,0.009,0.075,30.4,0,0,3.3,12.7,9.0,12.7,2.9,4.5,3.1,12.7,61.04,147.37,NM6,6.5,0,0,0,7.7,6.7,6.9,0,NM6,4,27.8,3.48,1.06,7.51,2.14,0.56,14.17,12.86
494,8,9,9,11,12,0,7.7,2012,U07m,NM6,0,-3%,-0.008,0.04,0.323,37.5,0,0,6.1,12.7,9.0,12.7,5.8,6.3,4.8,6.7,64.21,184.19,NM6,3.7,0,0,0,4.2,7.8,6.7,6.9,NM6,5,29.3,3.66,2.10,3.81,7.17,2.57,3.11,28.20
495,8,9,9,12,12,0,4.2,2012,U07m,NM6,0,5%,0.005,0.012,0.096,34.2,0,0,3.2,12.7,9.0,12.7,5.2,6.2,3.2,4.9,57.15,148.35,NM6,7.7,0,0,0,3,4.4,7.8,6.7,NM6,5,29.6,3.70,1.14,7.05,4.07,0.73,10.96,15.54
496,8,9,9,13,12,0,3,2012,U07m,NM6,0,23%,0.009,0.006,0.049,28.8,0,0,3.8,12.7,9.0,12.7,2.8,6.0,3.6,3.5,54.11,133.03,NM6,4.2,0,0,0,6.8,3.4,4.4,7.8,NM6,5,26.6,3.33,0.90,8.87,3.10,0.46,17.29,9.98
497,8,9,9,14,12,0,6.8,2012,U07m,NM6,0,238%,0.178,0.032,0.253,34.3,0,0,6.2,12.7,9.0,12.7,5.0,7.1,6.0,7.7,66.50,192.48,NM6,3,0,0,0,5.5,5.4,3.4,4.4,NM6,5,21.7,2.71,2.51,3.19,8.31,3.72,2.15,18.45
498,8,9,9,15,12,0,5.5,2012,U07m,NM6,0,4%,0.006,0.021,0.165,37,0,0,4.0,12.7,9.0,12.7,4.8,6.2,4.5,7.9,61.84,164.72,NM6,6.8,0,0,0,4.9,5.8,5.4,3.4,NM6,5,26.3,3.29,1.67,4.78,5.52,1.67,4.78,18.08
499,8,9,9,16,12,0,4.9,2012,U07m,NM6,0,-4%,-0.005,0.016,0.131,36.6,0,0,4.2,12.7,9.0,12.7,4.0,5.3,4.1,6.1,58.20,151.45,NM6,5.5,0,0,0,6,6.9,5.8,5.4,NM6,5,29.6,3.70,1.32,6.04,4.17,1.09,7.36,18.13
500,8,9,9,17,12,6,6,2012,U07m,NM6,56,221%,0.135,0.025,0.196,34.7,0,0,5.0,12.7,9.0,12.7,3.9,6.2,4.2,6.5,60.08,159.08,NM6,4.9,0,0,0,8,6.4,6.9,5.8,NM6,5,32.0,4.00,1.50,5.33,4.82,1.37,5.84,24.00
501,8,9,9,18,12,6,8,2012,U07m,NM6,56,57%,0.127,0.044,0.35,36.1,0,0,5.1,12.7,9.0,12.7,4.7,7.4,5.0,6.8,63.55,175.37,NM6,6,0,0,0,7.2,5.8,6.4,6.9,NM6,5,32.3,4.04,1.98,4.04,6.23,2.44,3.28,32.30
502,8,9,9,19,12,6,7.2,2012,U07m,NM6,56,15%,0.038,0.035,0.283,38.9,0,0,4.3,12.7,9.0,12.7,4.8,7.3,5.0,6.7,62.57,169.18,NM6,8,0,0,0,6.3,5.3,5.8,6.4,NM6,5,31.8,3.98,1.81,4.42,5.77,2.01,3.98,28.62
503,8,9,9,20,12,6,6.3,2012,U07m,NM6,56,40%,0.061,0.027,0.214,37.8,0,0,4.2,12.7,9.0,12.7,4.1,6.5,4.9,6.6,60.83,160.62,NM6,7.2,0,0,0,7.4,6,5.3,5.8,NM6,5,31.7,3.96,1.59,5.03,5.05,1.55,5.15,24.96
504,8,9,9,21,12,0,7.4,2012,U07m,NM6,0,0%,0,0.037,0.299,39.8,0,0,4.9,12.7,9.0,12.7,9.0,12.7,5.0,7.4,73.43,232.02,NM6,6.3,0,0,0,0,0,6,5.3,NM6,3,17.6,2.20,3.36,2.38,3.80,4.22,1.90,16.28
505,7,9,9,1,1,1,0,2011,U07m,17XGA04,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,17XGA04,0,0,7.7,5.1,0,0,0,0,17XGA04,2,12.8,1.60,0.00,0.00,0.00,0.00,0.00,0.00
506,7,9,9,2,1,1,0,2011,U07m,17XGA04,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,17XGA04,0,7.7,5.1,5.2,0,0,0,0,17XGA04,3,18.0,2.25,0.00,0.00,0.00,0.00,0.00,0.00
507,7,9,9,3,1,1,0,2011,U07m,17XGA04,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,17XGA04,0,5.1,5.2,2.6,0,0,0,0,17XGA04,3,12.9,1.61,0.00,0.00,0.00,0.00,0.00,0.00
508,7,9,9,4,1,1,0,2011,U07m,17XGA04,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,17XGA04,0,5.2,2.6,0,0,0,0,0,17XGA04,2,7.8,0.98,0.00,0.00,0.00,0.00,0.00,0.00
509,7,9,9,5,1,1,0,2011,U07m,82XAA04,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,82XAA04,0,2.6,0,0,0,0,0,0,82XAA04,1,2.6,0.33,0.00,0.00,0.00,0.00,0.00,0.00
510,7,9,9,6,1,1,0,2011,U07m,82XAA04,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,82XAA04,0,0,0,0,0,0,0,0,82XAA04,0,0,0.00,0.00,0.00,0.00,0,0.00,0.00
511,7,9,9,7,1,1,0,2011,U07m,82XAA04,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,82XAA04,0,0,0,0,0,0,0,0,82XAA04,0,0,0.00,0.00,0.00,0.00,0,0.00,0.00
512,7,9,9,8,1,1,0,2011,U07m,82XAA04,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,82XAA04,0,0,0,0,0,0,0,0,82XAA04,0,0,0.00,0.00,0.00,0.00,0,0.00,0.00
513,7,9,9,9,1,4,0,2011,U07m,2XT4E04,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,2XT4E04,0,0,0,0,0,0,0,0,2XT4E04,0,0,0.00,0.00,0.00,0.00,0,0.00,0.00
514,7,9,9,10,1,4,0,2011,U07m,2XT4E04,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,2XT4E04,0,0,0,0,0,0,0,0,2XT4E04,0,0,0.00,0.00,0.00,0.00,0,0.00,0.00
515,7,9,9,11,1,4,0,2011,U07m,2XT4E04,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,2XT4E04,0,0,0,0,0,0,0,0,2XT4E04,0,0,0.00,0.00,0.00,0.00,0,0.00,0.00
516,7,9,9,12,1,4,0,2011,U07m,2XT4E04,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,2XT4E04,0,0,0,0,6.8,0,0,0,2XT4E04,1,6.8,0.85,0.00,0.00,0.00,0.00,0.00,0.00
517,7,9,9,13,1,4,6.8,2011,U07m,83XAA04,4,26%,0.051,0.036,0.249,0,0,0,9.0,12.7,9.0,12.7,4.2,12.7,9.0,12.7,82.13,280.99,83XAA04,0,0,0,0,7.7,0,0,0,83XAA04,1,7.7,0.96,7.06,1.13,0.88,6.24,1.28,6.55
518,7,9,9,14,1,4,7.7,2011,U07m,83XAA04,4,45%,0.101,0.046,0.324,0,0,0,4.8,12.7,9.0,12.7,4.5,12.7,9.0,12.7,78.19,245.51,83XAA04,6.8,0,0,0,7.7,0,0,0,83XAA04,2,14.5,1.81,4.25,1.88,2.13,4.49,1.78,13.96
519,7,9,9,15,1,4,7.7,2011,U07m,83XAA04,4,37%,0.089,0.047,0.327,0,0,0,4.5,12.7,9.0,12.7,4.7,12.7,9.0,12.7,78.16,245.22,83XAA04,7.7,0,0,0,6.9,0,0,0,83XAA04,2,14.6,1.83,4.22,1.90,2.12,4.44,1.80,14.05
520,7,9,9,16,1,4,6.9,2011,U07m,83XAA04,4,36%,0.069,0.037,0.259,0,0,0,4.3,12.7,9.0,7.5,9.0,12.7,9.0,12.7,76.94,248.05,83XAA04,7.7,0,0,4.8,0,0,0,0,83XAA04,2,12.5,1.56,4.42,1.81,2.33,4.63,1.73,10.78
521,7,9,9,17,1,5,0,2011,U07m,81XAA04,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,81XAA04,6.9,0,4.8,4.8,0,0,0,0,81XAA04,3,16.5,2.06,0.00,0.00,0.00,0.00,0.00,0.00
522,7,9,9,18,1,5,0,2011,U07m,81XAA04,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,81XAA04,0,4.8,4.8,7.5,0,0,0,0,81XAA04,3,17.1,2.14,0.00,0.00,0.00,0.00,0.00,0.00
523,7,9,9,19,1,5,0,2011,U07m,81XAA04,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,81XAA04,0,4.8,7.5,6.3,0,0,0,0,81XAA04,3,18.6,2.33,0.00,0.00,0.00,0.00,0.00,0.00
524,7,9,9,20,1,5,0,2011,U07m,81XAA04,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,81XAA04,0,7.5,6.3,2.4,0,0,0,0,81XAA04,3,16.2,2.03,0.00,0.00,0.00,0.00,0.00,0.00
525,7,9,9,21,1,0,0,2011,U07m,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0,0,6.3,2.4,0,0,0,0,0,0,2,8.7,1.09,0.00,0.00,0.00,0.00,0.00,0.00
